run,t0,t1,vSet1,vSet2,vSet3,vSetMin1,vSetMin2,vSetMin3,vSetMax1,vSetMax2,vSetMax3,td1,td2,td3,td,tdCalc1,tdCalc2,tdCalc3,tdCalc,vCalib1,vCalib2,vCalib3,vCalib
814,6/13/17 10:37,6/13/17 10:45,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
815,6/13/17 10:56,6/13/17 10:59,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
816,6/13/17 10:59,6/13/17 11:06,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
817,6/13/17 11:11,6/13/17 11:19,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
818,6/13/17 11:23,6/13/17 11:29,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
819,6/13/17 11:38,6/13/17 11:43,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
820,6/13/17 12:19,6/13/17 12:21,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
821,6/13/17 12:29,6/13/17 12:33,2.4,4,4.2,2.4,4,4.2,2.4,4,4.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.07784543,45.93530617,39.47248928,111.4856409
822,6/13/17 12:46,6/13/17 13:14,2.407537033,4.000625308,4.204745939,2.1,4,4.2,3.5,4.1,4.9,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.14675486,45.94080123,39.49859418,111.5861503
823,6/13/17 13:16,6/13/17 13:18,2.7,4.4,5.2,2.7,4.4,5.2,2.7,4.4,5.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,28.59249545,49.39116683,44.08904965,122.0727119
824,6/13/17 13:21,6/13/17 13:25,3.2,4.4,5.2,3.2,4.4,5.2,3.2,4.4,5.2,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,31.78021311,49.39116683,44.08904965,125.2604296
825,6/13/17 13:27,6/13/17 13:34,3.264510964,4.459313909,5.259905462,3.2,4.4,5.2,3.4,4.5,5.3,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,32.10381613,49.89433463,44.31427414,126.3124249
826,6/13/17 13:36,6/13/17 14:05,3.576287402,5.016361626,5.971131654,3.45,4.7,5.5,3.7,5.4,6.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.39726947,54.52575128,46.61818388,134.5412046
827,6/13/17 15:19,6/13/17 15:21,4.07,5,6,4.07,5,6,4.07,5,6,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,34.5688937,54.39179312,46.69857287,135.6592597
828,6/13/17 15:21,6/13/17 15:26,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
829,6/13/17 15:27,6/13/17 15:33,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
830,6/13/17 15:34,6/13/17 15:36,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
831,6/13/17 15:36,6/13/17 17:47,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
832,6/13/17 17:49,6/13/17 20:00,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
833,6/13/17 20:02,6/13/17 22:04,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
834,6/13/17 22:14,6/14/17 0:07,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
835,6/14/17 0:58,6/14/17 1:00,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
836,6/14/17 1:19,6/14/17 1:48,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
837,6/14/17 1:50,6/14/17 2:08,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
838,6/14/17 2:10,6/14/17 2:29,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
839,6/14/17 2:32,6/14/17 2:53,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
840,6/14/17 2:54,6/14/17 3:08,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
841,6/14/17 3:09,6/14/17 3:16,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
842,6/14/17 3:16,6/14/17 3:30,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
843,6/14/17 4:00,6/14/17 4:04,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
844,6/14/17 4:05,6/14/17 4:22,3.7,4.5,5.4,3.7,4.5,5.4,3.7,4.5,5.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.78942927,50.23822726,44.82086893,128.8485255
845,6/14/17 4:24,6/14/17 4:42,2.8,3.4,4.1,2.8,3.4,4.1,2.8,3.4,4.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,29.32851203,40.50533586,38.91226925,108.7461171
846,6/14/17 4:43,6/14/17 5:01,1.9,2.3,2.7,1.9,2.3,2.7,1.9,2.3,2.7,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,20.82283183,29.52536212,28.79113964,79.13933359
847,6/14/17 5:02,6/14/17 5:12,0.9,1.1,1.4,0.9,1.1,1.4,0.9,1.1,1.4,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,6.008596612,15.5089486,14.8433405,36.36088571
848,6/14/17 5:13,6/14/17 5:36,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
849,6/14/17 12:47,6/14/17 12:51,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
850,6/14/17 12:52,6/14/17 13:06,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
851,6/14/17 13:21,6/14/17 13:31,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
852,6/14/17 13:33,6/14/17 14:12,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
853,6/14/17 14:12,6/14/17 14:24,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
854,6/14/17 14:33,6/14/17 14:40,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
855,6/14/17 14:59,6/14/17 15:02,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
856,6/14/17 15:11,6/14/17 15:14,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
857,6/14/17 15:16,6/14/17 15:19,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
858,6/14/17 15:21,6/14/17 15:24,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
859,6/14/17 15:25,6/14/17 15:28,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
860,6/14/17 15:28,6/14/17 15:31,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
861,6/14/17 15:32,6/14/17 15:35,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
862,6/14/17 15:35,6/14/17 15:38,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
863,6/14/17 15:39,6/14/17 15:42,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
864,6/14/17 15:43,6/14/17 15:45,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
865,6/14/17 15:46,6/14/17 15:49,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
866,6/14/17 15:51,6/14/17 16:04,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
867,6/14/17 16:14,6/14/17 16:16,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
868,6/14/17 16:16,6/14/17 16:20,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
869,6/14/17 16:32,6/14/17 16:34,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
870,6/14/17 16:42,6/14/17 16:45,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
871,6/14/17 16:52,6/14/17 16:55,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
872,6/14/17 16:59,6/14/17 17:01,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
873,6/14/17 17:05,6/14/17 17:34,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
874,6/14/17 17:56,6/14/17 17:57,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
875,6/14/17 17:57,6/14/17 17:58,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
876,6/14/17 18:34,6/14/17 18:36,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
877,6/14/17 18:40,6/14/17 18:44,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
878,6/14/17 18:46,6/14/17 19:03,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
879,6/14/17 19:11,6/14/17 19:20,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
880,6/14/17 19:20,6/14/17 19:23,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
881,6/14/17 19:23,6/14/17 19:24,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
882,6/14/17 19:29,6/14/17 19:36,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
883,6/14/17 19:38,6/14/17 19:38,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
884,6/14/17 19:39,6/14/17 19:39,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
885,6/14/17 19:40,6/14/17 19:41,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
886,6/14/17 19:41,6/14/17 19:42,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
887,6/14/17 19:42,6/14/17 19:43,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
888,6/14/17 19:43,6/14/17 19:44,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
889,6/14/17 19:44,6/14/17 19:45,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
890,6/14/17 19:54,6/14/17 20:04,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
891,6/14/17 20:06,6/14/17 20:07,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
892,6/14/17 20:08,6/14/17 20:09,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
893,6/14/17 20:12,6/14/17 20:13,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
894,6/14/17 20:13,6/14/17 20:14,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
895,6/14/17 20:15,6/14/17 20:15,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
896,6/14/17 20:16,6/14/17 20:17,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
897,6/14/17 20:17,6/14/17 20:18,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
898,6/14/17 20:18,6/14/17 20:19,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
899,6/14/17 20:19,6/14/17 20:20,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
900,6/14/17 20:34,6/14/17 20:35,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
901,6/14/17 20:35,6/14/17 20:36,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
902,6/14/17 20:37,6/14/17 20:37,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
903,6/14/17 20:38,6/14/17 20:39,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
904,6/14/17 20:39,6/14/17 20:40,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
905,6/14/17 20:40,6/14/17 20:41,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
906,6/14/17 20:41,6/14/17 20:42,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
907,6/14/17 21:00,6/14/17 21:30,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
908,6/14/17 21:30,6/14/17 21:58,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
909,6/14/17 21:59,6/14/17 22:00,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
910,6/14/17 22:00,6/14/17 22:01,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
911,6/14/17 22:01,6/14/17 22:02,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
912,6/14/17 22:03,6/14/17 22:03,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
913,6/14/17 22:04,6/14/17 22:05,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
914,6/14/17 22:05,6/14/17 22:06,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
915,6/14/17 22:06,6/14/17 22:07,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
916,6/14/17 22:15,6/14/17 22:43,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
917,6/14/17 22:43,6/14/17 22:44,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
918,6/14/17 22:45,6/14/17 22:46,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
919,6/14/17 22:46,6/14/17 22:47,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
920,6/14/17 22:47,6/14/17 22:48,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
921,6/14/17 22:48,6/14/17 22:49,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
922,6/14/17 22:50,6/14/17 22:51,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
923,6/14/17 22:51,6/14/17 22:52,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
924,6/14/17 23:09,6/14/17 23:19,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
925,6/14/17 23:20,6/14/17 23:32,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
926,6/14/17 23:32,6/14/17 23:33,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
927,6/14/17 23:35,6/14/17 23:44,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
928,6/14/17 23:48,6/14/17 23:49,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
929,6/14/17 23:49,6/14/17 23:50,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
930,6/14/17 23:50,6/14/17 23:51,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
931,6/14/17 23:51,6/14/17 23:52,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
932,6/14/17 23:52,6/14/17 23:53,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
933,6/14/17 23:54,6/14/17 23:54,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
934,6/14/17 23:55,6/14/17 23:55,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
935,6/15/17 0:08,6/15/17 0:34,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
936,6/15/17 0:34,6/15/17 0:35,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
937,6/15/17 0:35,6/15/17 0:36,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
938,6/15/17 0:36,6/15/17 0:37,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
939,6/15/17 0:38,6/15/17 0:38,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
940,6/15/17 0:39,6/15/17 0:40,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
941,6/15/17 0:40,6/15/17 0:41,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
942,6/15/17 0:41,6/15/17 0:42,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
943,6/15/17 0:52,6/15/17 1:22,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
944,6/15/17 1:23,6/15/17 1:48,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
945,6/15/17 1:49,6/15/17 1:50,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
946,6/15/17 1:50,6/15/17 1:51,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
947,6/15/17 1:52,6/15/17 1:52,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
948,6/15/17 1:53,6/15/17 1:54,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
949,6/15/17 1:54,6/15/17 1:55,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
950,6/15/17 1:55,6/15/17 1:56,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
951,6/15/17 1:56,6/15/17 1:57,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
952,6/15/17 2:13,6/15/17 2:24,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
953,6/15/17 2:25,6/15/17 2:26,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
954,6/15/17 2:26,6/15/17 2:27,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
955,6/15/17 2:27,6/15/17 2:27,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
956,6/15/17 2:28,6/15/17 2:28,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
957,6/15/17 2:29,6/15/17 2:29,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
958,6/15/17 2:30,6/15/17 2:30,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
959,6/15/17 2:31,6/15/17 2:31,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
960,6/15/17 2:42,6/15/17 2:53,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
961,6/15/17 2:54,6/15/17 2:54,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
962,6/15/17 2:55,6/15/17 2:55,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
963,6/15/17 2:56,6/15/17 2:57,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
964,6/15/17 2:57,6/15/17 2:58,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
965,6/15/17 2:58,6/15/17 2:59,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
966,6/15/17 2:59,6/15/17 3:00,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
967,6/15/17 3:00,6/15/17 3:01,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
968,6/15/17 3:10,6/15/17 3:18,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
969,6/15/17 3:19,6/15/17 3:20,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
970,6/15/17 3:20,6/15/17 3:21,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
971,6/15/17 3:21,6/15/17 3:22,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
972,6/15/17 3:22,6/15/17 3:23,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
